,filename,width,height,mean hue,mean saturation,mean value,edge,energy,y
0,./data/posters/fantasy/109356.jpg,182,268,0.5393666786850987,0.5224017140669945,0.38048863632709107,0.5888848415931511,11122.573765786452,2
1,./data/posters/fantasy/110527.jpg,182,268,0.6180393278770414,0.37252247821542345,0.4164372063406304,0.2998228372163798,4651.511030014762,2
2,./data/posters/fantasy/110148.jpg,182,268,0.11429885185507965,0.5247685052703289,0.33044417537393833,0.3641298921302041,6597.940749548959,2
3,./data/posters/fantasy/82198.jpg,182,268,0.32021316319359067,0.41291468882643945,0.21496300012542333,0.5788247918993646,15754.543751025094,2
4,./data/posters/fantasy/119784.jpg,182,268,0.5629018567559848,0.6061154960383925,0.2683972670583733,0.5689919678848259,9604.701533541085,2
5,./data/posters/fantasy/116365.jpg,182,268,0.13395401147234798,0.19882484711840862,0.7384631464526109,0.23514702696789608,3323.679719534197,2
6,./data/posters/fantasy/91203.jpg,182,268,0.45810946196032715,0.2747013860324138,0.5251513923594696,0.6525560791913856,11008.558471379367,2
7,./data/posters/fantasy/111686.jpg,182,268,0.23747536539614628,0.35235036587915614,0.05625090449497823,0.16935567652769962,1514.3872396260456,2
8,./data/posters/fantasy/107688.jpg,182,268,0.3686794595217132,0.5703072119533928,0.270900346361277,0.5199619617761337,11629.853329506315,2
9,./data/posters/fantasy/120632.jpg,182,268,0.10196366329879504,0.5437014028148595,0.5894894467545916,0.42482696943285314,6956.170903723142,2
10,./data/posters/fantasy/112682.jpg,182,268,0.561137638117525,0.596403942012825,0.3004034449600736,0.5201030520079074,10320.925619156962,2
11,./data/posters/fantasy/119528.jpg,182,268,0.16268419862523648,0.127973624511544,0.8063110433610873,0.4914874660979507,13528.456618008857,2
12,./data/posters/fantasy/109592.jpg,182,268,0.299439086629333,0.4827154274379392,0.4335430957687323,0.8791715552195046,18765.031203870756,2
13,./data/posters/fantasy/116669.jpg,182,268,0.0870546783247417,0.05399681256318472,0.9273758068095205,0.3125836730283904,6368.203788748565,2
14,./data/posters/fantasy/84503.jpg,182,268,0.3565430838922699,0.3938823770969677,0.4441065519204237,0.41573446590895513,7272.136501558143,2
15,./data/posters/fantasy/113409.jpg,182,268,0.12099142232155716,0.48939998948588104,0.15706728156245275,0.26915497478887984,2768.3778907659503,2
16,./data/posters/fantasy/97981.jpg,182,268,0.6107101337842613,0.46343787402992925,0.3751431916050002,0.4479738988666058,7114.257257667706,2
17,./data/posters/fantasy/101917.jpg,182,268,0.5415758029189129,0.6236287624618441,0.32634894371066453,0.41827433996032576,8232.863293422995,2
18,./data/posters/fantasy/113303.jpg,182,268,0.3571479322044727,0.3106299138039327,0.3050839853737132,0.348129800759765,7300.8504592422505,2
19,./data/posters/fantasy/98382.jpg,182,268,0.785864396283806,0.5917270537709003,0.4405324701637256,0.3952563670691153,5605.616204690831,2
20,./data/posters/fantasy/103874.jpg,182,268,0.24888723671532734,0.23568843085266084,0.6172812408545508,0.45922714328785974,8877.26205510907,2
21,./data/posters/fantasy/53271.jpg,182,268,0.5922480093057361,0.48217022740196575,0.8687147648956254,0.4800144232734831,16828.36599967197,2
22,./data/posters/fantasy/81534.jpg,182,268,0.1363116224839836,0.30213454899726805,0.8740117286868824,0.3501945109506555,8630.698581269477,2
23,./data/posters/fantasy/75704.jpg,182,268,0.1356658407243412,0.5683046742530473,0.73550637246862,0.5486205187580369,10588.053181892734,2
24,./data/posters/fantasy/115986.jpg,182,268,0.1545099337292886,0.20818415039299137,0.08170829755553197,0.19621552471565656,3550.6055847137936,2
25,./data/posters/fantasy/62711.jpg,182,268,0.18037620432946783,0.4272757965746936,0.6310163789970639,0.7004569708859509,16132.45493685419,2
26,./data/posters/fantasy/114241.jpg,182,268,0.2823415679905522,0.13619031426313313,0.8559223115193266,0.5189727914378047,11440.68833032639,2
27,./data/posters/fantasy/112642.jpg,182,268,0.6565901611441497,0.6113296377664692,0.30738333220773956,0.4873067255702195,12369.999548958504,2
28,./data/posters/fantasy/117038.jpg,182,268,0.16755685462231287,0.27865307115101173,0.7378360299343618,0.49398138002720005,10078.464162702969,2
29,./data/posters/fantasy/101775.jpg,182,268,0.5453915378161215,0.2801029076207939,0.5533561185668298,0.5344285806430465,7954.640929965557,2
30,./data/posters/fantasy/61715.jpg,182,268,0.2459137978325928,0.3493921148548941,0.6875864697199201,0.7074063342673614,17342.425496145646,2
31,./data/posters/fantasy/67992.jpg,182,268,0.25289969142944285,0.2892315444832592,0.8257292239513487,0.6262535485219939,16630.298097424962,2
32,./data/posters/fantasy/50976.jpg,182,268,0.0,0.0,0.24869423084963033,0.32539491314417796,7308.382565195998,2
33,./data/posters/fantasy/108500.jpg,182,268,0.44595585120291736,0.26736603281609395,0.7122290133045182,0.676747124935639,19820.05191077579,2
34,./data/posters/fantasy/110074.jpg,182,268,0.40713098641361345,0.14739169911178487,0.7951010139991702,0.6760346227152175,18785.89740856159,2
35,./data/posters/fantasy/103919.jpg,182,268,0.43553165555289014,0.2656457870006746,0.645636394626737,0.5588557885563458,11751.713342627521,2
36,./data/posters/fantasy/82263.jpg,182,268,0.2061061551059754,0.20726236413915652,0.7552443020836349,0.6169601940304617,19302.58368869936,2
37,./data/posters/fantasy/89853.jpg,182,268,0.16013071349542712,0.2222193517111185,0.34321540326808103,1.0006223357967392,36820.54842545514,2
38,./data/posters/fantasy/38300.jpg,182,268,0.2102497782357454,0.4882603009721675,0.22901997768108392,0.7970382904693593,24706.329055273087,2
39,./data/posters/fantasy/76054.jpg,182,268,0.1899762071429159,0.47624271974917687,0.8624508356729605,0.5035564036694202,12448.280342791537,2
40,./data/posters/fantasy/118688.jpg,182,268,0.47506885464859216,0.498021710198787,0.31814883243768227,0.6387608024644065,13595.180457602099,2
41,./data/posters/fantasy/89731.jpg,182,268,0.5321904221170491,0.38734830187675123,0.6444553251840347,0.5039349631775563,9095.622929309497,2
42,./data/posters/fantasy/109813.jpg,182,268,0.42758671880949073,0.3880686068849272,0.6165602176576715,0.6673861251114732,12712.991225192718,2
43,./data/posters/fantasy/111112.jpg,182,268,0.4157599796182008,0.31462510657024234,0.632091240629432,0.6104141451334971,12720.547564375922,2
44,./data/posters/fantasy/32138.jpg,182,268,0.3526199040393541,0.2481517328512132,0.8087409590701953,0.7194481970222942,19152.739503034278,2
45,./data/posters/fantasy/120524.jpg,182,268,0.7756580252653814,0.5083611985883935,0.11165560368808833,0.22610618957789452,3091.2406101361325,2
46,./data/posters/fantasy/42332.jpg,182,268,0.3150095233240779,0.3204514671669663,0.8619622475856015,0.6050431440641126,14360.868664917172,2
47,./data/posters/fantasy/118998.jpg,182,268,0.3824441415789336,0.22327299802900627,0.8336034758335024,0.5439147495432091,17123.058553386913,2
48,./data/posters/fantasy/101765.jpg,182,268,0.36142392071326923,0.5690768266173089,0.20017929100457635,0.2549732521272555,2639.2721420370676,2
49,./data/posters/fantasy/120491.jpg,182,268,0.307882692829759,0.5588011828036059,0.7222701135563295,0.5027603184029877,10556.669960636378,2
50,./data/posters/fantasy/117924.jpg,182,268,0.40389684420404226,0.16278569908367005,0.849231541066484,0.45560460511841694,10916.37789076595,2
51,./data/posters/fantasy/112854.jpg,182,268,0.31145244821772233,0.27882806008248656,0.6154511862150143,0.8490834066538943,22196.167213383633,2
52,./data/posters/fantasy/107120.jpg,182,268,0.5441161845053533,0.4654562224421536,0.6014906881236995,0.7087863295173968,17683.37854682631,2
53,./data/posters/fantasy/115963.jpg,182,268,0.28033458598749816,0.20895851510179048,0.46003716067368383,0.4128668402060417,6888.992701328522,2
54,./data/posters/fantasy/115725.jpg,182,268,0.3822313406404273,0.31178056949014266,0.7249777293236467,0.6998984352408641,18148.789773659177,2
55,./data/posters/fantasy/119484.jpg,182,268,0.3039988243899411,0.3354142021275483,0.402214203706741,0.6647954174104226,19178.479416106282,2
56,./data/posters/fantasy/99653.jpg,182,268,0.5272484963954911,0.31626573384223117,0.6570394633168998,0.28416829700976487,4639.685091028375,2
57,./data/posters/fantasy/113419.jpg,182,268,0.7088165581733014,0.37262257941082294,0.40508004579558576,0.4203239839644325,8537.503280301788,2
58,./data/posters/fantasy/58331.jpg,182,268,0.22549128366868296,0.45095766849812763,0.5940071780721474,0.7077171777113337,15619.040347711989,2
59,./data/posters/fantasy/108071.jpg,182,268,0.3341491287252983,0.42725617974419294,0.3986504934924601,0.6836924261185604,15771.469124159423,2
60,./data/posters/fantasy/113819.jpg,182,268,0.7252033210893012,0.31173875420571917,0.31166911081309684,0.39141501109216453,6009.015950467443,2
61,./data/posters/fantasy/83722.jpg,182,268,0.36375793096672476,0.6026540132201982,0.4231958340167295,0.5465739974495,9035.894210267345,2
62,./data/posters/fantasy/107756.jpg,182,268,0.17429990177387059,0.6087201600999148,0.2716130884041331,0.8445545670015594,24045.66057077251,2
63,./data/posters/fantasy/97576.jpg,182,268,0.09786230812637702,0.5057753016770552,0.6150705747281691,0.5735721640888333,6213.604108577989,2
64,./data/posters/fantasy/114168.jpg,182,268,0.1774323778203457,0.3141405593079919,0.7594934184925406,0.40897586096859995,9843.669673609973,2
65,./data/posters/fantasy/97351.jpg,182,268,0.432156248505172,0.2474432873851825,0.7335631152575841,0.45900590894384175,10871.24089716254,2
66,./data/posters/fantasy/117008.jpg,182,268,0.49260336959355655,0.536828215941041,0.4623265379630613,0.5613618905077818,11012.602796457275,2
67,./data/posters/fantasy/93629.jpg,182,268,0.5510290655687775,0.4663605784148925,0.5331406960028557,0.4912705972251752,6907.990118090865,2
68,./data/posters/fantasy/82509.jpg,182,268,0.503215415345638,0.27423820513920544,0.6458003293165715,0.6813398606307569,15020.007216663933,2
69,./data/posters/fantasy/119535.jpg,182,268,0.612069038231928,0.3862890537028453,0.6603327898323509,0.5224509903628083,8240.36267836641,2
70,./data/posters/fantasy/119947.jpg,182,268,0.5603274030673998,0.28518151538844544,0.5912164291663853,0.7538413297302364,16329.287149417747,2
71,./data/posters/fantasy/38650.jpg,182,268,0.26016186495722166,0.18141279566825327,0.8252756900693687,0.60224790017381,16096.228350008201,2
72,./data/posters/fantasy/120133.jpg,182,268,0.7033727343110148,0.3462228596867474,0.3027458859548412,0.5387371624465317,9631.42295391176,2
73,./data/posters/fantasy/120148.jpg,182,268,0.12763268599141633,0.46795487082345666,0.794049950634674,0.47501945549495966,12832.622560275546,2
74,./data/posters/fantasy/13442.jpg,182,268,0.28221040892359284,0.2647584464546582,0.41560876934011254,0.5824448177590094,12620.866655732327,2
75,./data/posters/fantasy/71607.jpg,182,268,0.24807859144342626,0.22602034828838682,0.8766474672532617,0.5826465005378888,14839.704034771199,2
76,./data/posters/fantasy/112462.jpg,182,268,0.46236359331243054,0.5512674757649617,0.2784179458235647,0.6380309691134058,14930.115179596523,2
77,./data/posters/fantasy/110027.jpg,182,268,0.1908906327177714,0.6299174819878075,0.5531707171961782,0.7040596353971478,12769.574298835492,2
78,./data/posters/fantasy/112817.jpg,182,268,0.5938271558497892,0.13977483745268846,0.16393943340826572,0.44308929872841746,11413.90601935378,2
79,./data/posters/fantasy/109127.jpg,182,268,0.5859943666180841,0.3083671451135144,0.7097138740685711,0.5461284710836075,13225.61915696244,2
80,./data/posters/fantasy/117372.jpg,182,268,0.5212623668215884,0.08880281784908169,0.9459025975487786,0.23223758354539054,2818.4973347547975,2
81,./data/posters/fantasy/113089.jpg,182,268,0.39931803111721237,0.3485237565176344,0.7833333333333333,0.5190844635413138,11242.29699032311,2
82,./data/posters/fantasy/39420.jpg,182,268,0.15857972344110552,0.511144789082715,0.7805062438293342,0.8047151269102132,20344.88383631294,2
83,./data/posters/fantasy/109506.jpg,182,268,0.4325144361831105,0.36095709543420823,0.14676383756717382,0.21784493756018322,4864.2854682630805,2
84,./data/posters/fantasy/93191.jpg,182,268,0.3550475458549852,0.02819265946812923,0.699726480718579,0.21795335729343585,2966.1981712317533,2
85,./data/posters/fantasy/114608.jpg,182,268,0.46946852883836737,0.28605689599719925,0.19634801107584252,0.37701186273241594,5629.728226996884,2
86,./data/posters/fantasy/52722.jpg,182,268,0.20020933214037726,0.5438244304259792,0.7266149054340452,0.5896612800203721,11160.140683942922,2
87,./data/posters/fantasy/56801.jpg,182,268,0.19607891831193436,0.31085277877205014,0.2580307094135013,0.7398251616696172,19551.151549942595,2
88,./data/posters/fantasy/116756.jpg,182,268,0.5566822928621218,0.407520053948737,0.6373458338559305,0.48042296749436214,10483.870100049204,2
89,./data/posters/fantasy/119707.jpg,182,268,0.4326797596988753,0.4335979238897202,0.12358770144108158,0.4398381158397374,11309.216909955716,2
90,./data/posters/fantasy/117826.jpg,182,268,0.42884705118793703,0.4396279847369596,0.4269492871775576,0.4410666108408248,10624.612596358866,2
91,./data/posters/fantasy/118643.jpg,182,268,0.5109947843063529,0.3627649610036899,0.3383752697405024,0.42985491320769215,7682.7353206495,2
92,./data/posters/fantasy/84516.jpg,182,268,0.7214924067141346,0.5312877345679374,0.10070848086651422,0.17996915495586668,3441.1479826144005,2
93,./data/posters/fantasy/29992.jpg,182,268,0.30512083138608953,0.16306510881578296,0.3733779390056826,0.7206286129420726,21407.019640806953,2
94,./data/posters/fantasy/29162.jpg,182,268,0.19778430128819516,0.4424209013720316,0.5825502416810582,0.9189652831779157,20646.446080039364,2
95,./data/posters/fantasy/112896.jpg,182,268,0.26293205839538,0.5470635219470339,0.4482341042042535,0.7181011486042119,13650.421846809906,2
96,./data/posters/fantasy/93779.jpg,182,268,0.3566079081337629,0.4566900123475725,0.5250949518728272,0.47966650567333574,8429.099639166803,2
97,./data/posters/fantasy/119095.jpg,182,268,0.192379777484994,0.466811118663832,0.6434050658150747,0.5206049687245217,8507.430867639823,2
98,./data/posters/fantasy/116136.jpg,182,268,0.4109947363482595,0.5402978583513505,0.6223692462059451,0.3959326226933253,6982.057897326554,2
99,./data/posters/fantasy/114663.jpg,182,268,0.6081946082921262,0.31875450998718585,0.6967757367011098,0.4994498854914803,11843.044038051501,2
100,./data/posters/fantasy/113855.jpg,182,268,0.09746079668826721,0.5231743819046133,0.1919383367583543,0.4512128050405624,9271.630556011152,2
101,./data/posters/fantasy/99700.jpg,182,268,0.7506564897376745,0.37521993210506654,0.30722888466523235,0.31998177046324083,5536.530875840577,2
102,./data/posters/fantasy/101414.jpg,182,268,0.678011925255745,0.6091487015816561,0.4046848819895352,0.1734658117336626,2928.5037313432836,2
103,./data/posters/fantasy/114825.jpg,182,268,0.17529859905620762,0.5080668264466823,0.33805761110414323,0.4993136321837552,9465.710964408725,2
104,./data/posters/fantasy/106220.jpg,182,268,0.5231355018935006,0.23078055530785085,0.3852023013568229,0.5513079279877579,9358.178079383304,2
105,./data/posters/fantasy/93199.jpg,182,268,0.24833671864452322,0.2787242781324696,0.6620128189048294,0.35925665124905604,5657.547605379695,2
106,./data/posters/fantasy/116707.jpg,182,268,0.39418695834395306,0.5050610072222371,0.436336256661103,0.5741869881996826,11960.28600131212,2
107,./data/posters/fantasy/110475.jpg,182,268,0.20150838026015447,0.6310147323586984,0.45300887289473757,0.4373912116175043,7290.785304247991,2
108,./data/posters/fantasy/113670.jpg,182,268,0.43344402260123516,0.3455400952506728,0.36367162249515184,0.40738226426744784,6784.832745612596,2
109,./data/posters/fantasy/56095.jpg,182,268,0.3043549648496036,0.406328759141498,0.4331410980006239,0.8401635212732279,21062.142119074953,2
